country;region_code;region;year;sector;va;va_q05;emp;va_q10;va_q91
GHA;SSA;Sub-saharan Africa;1982;Manufacturing;6,33476634955496e-01;5,10229228132631e+02;5,03896636433209e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1982;Utilities;1,03840826435878e-01;7,75580887467924e+01;1,89158687409286e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1982;Construction;4,47138732500330e-01;3,51449961277153e+02;7,04527846891581e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1982;Trade, restaurants and hotels;1,90106452657760e+00;4,15440697758937e+02;6,70551447525331e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1982;Transport, storage and communication;1,26262632178998e+00;5,36524986886033e+02;1,02472704822963e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1982;Finance, insurance, real estate and business services;2,77795320813224e-01;1,05687615315752e+02;2,21989131675039e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1982;Government services;9,52801084688638e-01;5,28980529914956e+02;3,26076544965602e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1982;Community, social and personal services;2,51263522877768e-01;1,00691733693659e+02;1,13809703857588e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1982;Summation of sector GDP;1,08204346421862e+01;4,72000696627340e+03;4,80710788826512e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1983;Agriculture;1,09147384386803e+01;1,83073394607010e+03;3,13187226214096e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1983;Mining;4,66626044844263e-01;1,06828858117740e+02;2,25301093489151e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1983;Manufacturing;1,44322838717771e+00;4,53260544666332e+02;4,83003111054478e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1983;Utilities;7,24094582470672e-02;7,19430234981558e+01;1,69618675517422e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1983;Construction;8,41179176440942e-01;3,00542259244981e+02;6,17122867409459e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1983;Trade, restaurants and hotels;3,57176149885944e+00;3,93597764182005e+02;6,75928041136341e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1983;Transport, storage and communication;3,76806284231982e+00;5,75490488726918e+02;1,09410664501183e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1983;Finance, insurance, real estate and business services;3,56063274692882e-01;1,10638104798422e+02;2,39774744521732e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1983;Government services;1,83911017777972e+00;5,60396709059183e+02;3,38672314245973e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1983;Community, social and personal services;3,80213182370356e-01;1,07827368364863e+02;1,19326441482272e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1983;Summation of sector GDP;2,36533924814125e+01;4,51125906672869e+03;4,98339457265499e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1984;Agriculture;1,32286521848822e+01;2,00903716932138e+03;3,31096700000000e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1984;Mining;7,71461833115376e-01;1,21237374626876e+02;2,68280000000000e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1984;Manufacturing;3,51727088880337e+00;5,11750236671779e+02;5,88418000000000e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1984;Utilities;4,38077222394756e-01;6,77317245616784e+01;1,54370000000000e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1984;Construction;1,78855493000132e+00;3,07547906313628e+02;6,46860000000000e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1984;Trade, restaurants and hotels;6,34037179623323e+00;4,33543985120364e+02;7,92147000000000e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1984;Transport, storage and communication;8,58072548135692e+00;6,48925472965509e+02;1,22806000000000e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1984;Finance, insurance, real estate and business services;5,16138125868530e-01;1,24274645805399e+02;2,74750000000000e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1984;Government services;2,14923371709082e+00;5,62859058235352e+02;3,33494000000000e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1984;Community, social and personal services;6,28188698167878e-01;1,29498555144075e+02;1,40312000000000e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1984;Summation of sector GDP;3,79586748779144e+01;4,91640612876604e+03;5,42257000000000e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1985;Agriculture;1,52910235643897e+01;2,02226355353499e+03;3,35166569243875e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1985;Mining;9,17315473405397e-01;1,29676648582227e+02;2,98510525492132e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1985;Manufacturing;8,04081193278661e+00;6,36058116371301e+02;7,04587316515922e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1985;Utilities;8,18226878191859e-01;8,07165629491504e+01;1,77268708116136e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1985;Construction;2,94212653046725e+00;3,15254118089141e+02;6,85496407148910e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1985;Trade, restaurants and hotels;7,04339416393631e+00;4,92953364771243e+02;8,67557908229004e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1985;Transport, storage and communication;9,01264812372016e+00;7,04376379431384e+02;1,29822301266157e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1985;Finance, insurance, real estate and business services;8,88521549404792e-01;1,32538014194689e+02;2,93983081145632e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1985;Government services;4,39698279655567e+00;5,88416544512142e+02;3,38317718750840e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1985;Community, social and personal services;1,36840876485180e+00;1,66498142328097e+02;1,75132933865129e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1985;Summation of sector GDP;5,07194597777095e+01;5,26875144476436e+03;5,71260974325609e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1986;Agriculture;2,42583391504126e+01;2,08875685122091e+03;3,38608471205082e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1986;Mining;2,10800151829398e+00;1,25559929579617e+02;3,00673415627902e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1986;Manufacturing;1,25736006625022e+01;7,06577603186380e+02;7,54063664774774e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1986;Utilities;1,81165228357257e+00;9,65089339609407e+01;2,04237547147909e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1986;Construction;3,89949017739977e+00;3,08248471020493e+02;6,92934585995777e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1986;Trade, restaurants and hotels;1,03972296627969e+01;5,37149183681769e+02;9,10557925452906e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1986;Transport, storage and communication;1,24566214697039e+01;7,43341881272269e+02;1,33429813090153e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1986;Finance, insurance, real estate and business services;2,27941020993579e+00;1,54070819411687e+02;3,29583251709146e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1986;Government services;8,65971196085461e+00;6,02851005200030e+02;3,36357689982877e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1986;Community, social and personal services;2,64236205358015e+00;2,03497729512119e+02;2,07800475726758e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1986;Summation of sector GDP;8,10864191490525e+01;5,56656240804622e+03;5,88103716112637e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1987;Agriculture;3,74847442868635e+01;2,08875685122091e+03;3,41447840401671e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1987;Mining;3,31949318579361e+00;1,35945628569312e+02;3,38653299620989e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1987;Manufacturing;1,62574450671300e+01;7,78579769772799e+02;8,00500093836926e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1987;Utilities;2,72557821202163e+00;1,14028035354346e+02;2,32529660674804e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1987;Construction;5,59307983099359e+00;3,55045581763376e+02;8,25129877541568e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1987;Trade, restaurants and hotels;1,50874691702518e+01;6,21260179132497e+02;1,01439289211199e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1987;Transport, storage and communication;1,58196651953597e+01;8,24295701211916e+02;1,44101023670275e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1987;Finance, insurance, real estate and business services;4,10961946580546e+00;2,27551560145885e+02;3,62907981110776e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1987;Government services;1,32689617150164e+01;6,20691332420101e+02;3,36061340908819e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1987;Community, social and personal services;3,49518918056128e+00;2,42178258725657e+02;2,40077057946609e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1987;Summation of sector GDP;1,17161245309797e+02;6,00833289831680e+03;6,12553289438614e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1988;Agriculture;5,17835606505942e+01;2,16457727662344e+03;3,44112656041719e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1988;Mining;5,07851771518777e+00;1,83427828721309e+02;4,75336743187189e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1988;Manufacturing;2,21692432733591e+01;8,50596634678473e+02;8,42542965908830e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1988;Utilities;3,42440980575938e+00;1,22975657080972e+02;2,41648729666990e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1988;Construction;7,95889430093696e+00;3,71590624787311e+02;8,92791078017804e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1988;Trade, restaurants and hotels;2,18316837919879e+01;6,74381156919885e+02;1,06061588672741e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1988;Transport, storage and communication;2,51675907842053e+01;9,08365308483039e+02;1,54655128619628e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1988;Finance, insurance, real estate and business services;6,54914109193820e+00;2,64435028164361e+02;4,03498343481351e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1988;Government services;1,67326706140742e+01;6,70846214604830e+02;3,52466099106527e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1988;Community, social and personal services;4,55663019943151e+00;2,59615221038755e+02;2,49847033841979e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1988;Summation of sector GDP;1,65252342227475e+02;6,47081095110237e+03;6,30258116405690e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1989;Agriculture;6,89123510863133e+01;2,27064188620101e+03;3,46905417649545e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1989;Mining;7,02346274384063e+00;2,00043625769072e+02;5,39270886953581e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1989;Manufacturing;3,12795890165405e+01;9,18644953385521e+02;8,76649956384178e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1989;Utilities;3,99274483659698e+00;1,31170994687907e+02;2,48371537114673e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1989;Construction;1,12060267713851e+01;3,84961227856707e+02;9,56200523496491e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1989;Trade, restaurants and hotels;2,33817947626746e+01;7,29003669883424e+02;1,10433906884980e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1989;Transport, storage and communication;3,42778681342249e+01;9,80311670500780e+02;1,62550277616947e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1989;Finance, insurance, real estate and business services;9,36122334720924e+00;2,95430814112318e+02;4,37986045962540e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1989;Government services;2,50888045746356e+01;7,13108173881524e+02;3,63581097584350e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1989;Community, social and personal services;6,64808720131381e+00;2,84689333435895e+02;2,65976814833450e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1989;Summation of sector GDP;2,21171952474735e+02;6,90800634971416e+03;6,46033429111690e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1990;Agriculture;9,65467996559401e+01;2,24339489421725e+03;3,50109680584208e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1990;Mining;9,97472503789857e+00;2,19051040523114e+02;6,14290324248774e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1990;Manufacturing;4,13605284950729e+01;9,18644953385521e+02;8,44571341225872e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1990;Utilities;5,63475158839934e+00;1,42728814344975e+02;2,60419991163324e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1990;Construction;1,56771034568728e+01;4,15221921771183e+02;1,06625026803089e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1990;Trade, restaurants and hotels;3,18423400002640e+01;7,65457607215536e+02;1,11689896047279e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1990;Transport, storage and communication;4,91713474907008e+01;1,08423734067523e+03;1,75092546326184e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1990;Finance, insurance, real estate and business services;1,31206928593571e+01;3,19234594685435e+02;4,88116543236906e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1990;Government services;2,34247539021131e+01;7,72937690248380e+02;3,82421121023664e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1990;Community, social and personal services;9,30761215909341e+00;3,07273591260181e+02;2,78693192274280e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1990;Summation of sector GDP;2,96060654645712e+02;7,18818244832679e+03;6,54168167983287e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1991;Agriculture;1,24320264495770e+02;2,63239998418983e+03;3,53510229143660e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1991;Mining;1,23071548611230e+01;2,15787341222281e+02;6,29506784256082e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1991;Manufacturing;4,96546931426182e+01;8,81624786624022e+02;7,80876878234636e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1991;Utilities;6,97931617441892e+00;1,41247042594068e+02;2,48336567293387e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1991;Construction;1,87447805621036e+01;3,96908508663876e+02;1,05369806192014e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1991;Trade, restaurants and hotels;3,86257671896490e+01;7,41649932811452e+02;1,04234557267407e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1991;Transport, storage and communication;6,14673958260628e+01;1,08239619361572e+03;1,70235178575008e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1991;Finance, insurance, real estate and business services;1,71101850308387e+01;3,32486998141720e+02;4,88613002785951e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1991;Government services;4,71719055299141e+01;7,05540253681468e+02;3,38743277700579e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1991;Community, social and personal services;1,15351637393460e+01;3,04288957894003e+02;2,67926613891198e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1991;Summation of sector GDP;3,87916626551844e+02;7,43432999943844e+03;6,37724525413764e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1992;Agriculture;1,45073407690351e+02;2,70610691609950e+03;3,57283159150170e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1992;Mining;1,55893436101721e+01;2,47856159858401e+02;7,52177371999274e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1992;Manufacturing;5,76841504077951e+01;9,14950775812973e+02;7,80740352591172e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1992;Utilities;8,39227895892411e+00;1,53910491942197e+02;2,60752322352319e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1992;Construction;2,26986610226092e+01;4,35251947788689e+02;1,19457490850790e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1992;Trade, restaurants and hotels;4,37907216753665e+01;7,62421169414875e+02;1,03211414948483e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1992;Transport, storage and communication;7,11107759820974e+01;1,13542122892958e+03;1,73916112855448e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1992;Finance, insurance, real estate and business services;2,02138422293085e+01;3,56160252835342e+02;5,28745119456091e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1992;Government services;4,79115031494002e+01;7,42294577781894e+02;3,45841160712106e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1992;Community, social and personal services;1,40281360070774e+01;3,35874997635531e+02;2,87101775026253e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1992;Summation of sector GDP;4,46492820733102e+02;7,79024851809898e+03;6,46617011440306e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1993;Agriculture;1,86246551517706e+02;2,86062497911589e+03;3,63175725031511e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1993;Mining;1,76783920678620e+01;2,34490848753978e+02;7,40274079239759e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1993;Manufacturing;6,70119973834892e+01;9,57953158510918e+02;7,87523088716421e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1993;Utilities;1,00252859477678e+01;1,53545748126589e+02;2,50666560598254e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1993;Construction;2,69257956599157e+01;4,30680064158509e+02;1,22200878222184e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1993;Trade, restaurants and hotels;5,54833541260688e+01;8,05949005799076e+02;1,05089752813122e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1993;Transport, storage and communication;8,82946705268256e+01;1,17629469365068e+03;1,75476395072799e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1993;Finance, insurance, real estate and business services;2,53867123549875e+01;3,73201393065839e+02;5,77191728714353e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1993;Government services;5,76163254681587e+01;7,66495672286675e+02;3,46546568161105e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1993;Community, social and personal services;1,65694544838214e+01;3,30983071824122e+02;2,74658169992223e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1993;Summation of sector GDP;5,51238539536603e+02;8,09021863529227e+03;6,54587311546630e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1994;Agriculture;2,56199714329007e+02;2,91403664830637e+03;3,69250599368406e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1994;Mining;2,45440306145577e+01;2,46359590862150e+02;8,09062766198198e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1994;Manufacturing;8,73941215532540e+01;9,72191933781931e+02;7,69983041267569e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1994;Utilities;1,39508497224962e+01;1,61716355205615e+02;2,54396540083567e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1994;Construction;3,66145756881699e+01;4,48700150524974e+02;1,31620236295727e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1994;Trade, restaurants and hotels;7,39284211185804e+01;8,50425052403030e+02;1,06809251888239e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1994;Transport, storage and communication;1,19144615650656e+02;1,24786443103545e+03;1,81296628416851e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1994;Finance, insurance, real estate and business services;3,49820148823236e+01;4,05709315614142e+02;6,26044766431877e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1994;Government services;7,59916419666728e+01;8,05615964230000e+02;3,53452829208916e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1994;Community, social and personal services;2,40350702752606e+01;3,40800366327380e+02;2,74546133200510e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1994;Summation of sector GDP;7,46785055800979e+02;8,39341980829104e+03;6,64044778822739e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1995;Agriculture;3,91508485218339e+02;3,02306046744051e+03;3,75222765042501e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1995;Mining;3,10668053605050e+01;2,59892175321935e+02;8,87875437533719e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1995;Manufacturing;1,33415297846071e+02;9,89858562358928e+02;7,55287705975992e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1995;Utilities;2,07148980727974e+01;1,71428586261815e+02;2,59859828793281e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1995;Construction;5,46589896555193e+01;4,72126262801378e+02;1,43176421396655e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1995;Trade, restaurants and hotels;1,12324778780368e+02;9,05661432862779e+02;1,09561690033140e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1995;Transport, storage and communication;1,61377126733969e+02;1,30030166436687e+03;1,83986600899052e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1995;Finance, insurance, real estate and business services;5,35612944613697e+01;4,31489725999368e+02;6,72086861323056e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1995;Government services;1,16147195785018e+02;8,45859326755430e+02;3,60124811812209e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1995;Community, social and personal services;4,33895036906848e+01;3,49682680401757e+02;2,73475194264739e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1995;Summation of sector GDP;1,11816437560464e+03;8,74936088457077e+03;6,74587749787007e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1996;Agriculture;5,75306480674134e+02;3,18089495055397e+03;3,81002348826966e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1996;Mining;4,48566201759754e+01;2,70873534842580e+02;9,62656858538451e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1996;Manufacturing;1,80524750452026e+02;1,02413709541877e+03;7,52848333692031e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1996;Utilities;3,03878898356537e+01;1,82374116499754e+02;2,66389899432707e+01;NA;NA
GHA;SSA;Sub-saharan Africa;1996;Construction;8,04112412228655e+01;5,00808233601335e+02;1,57011584778901e+02;NA;NA
GHA;SSA;Sub-saharan Africa;1996;Trade, restaurants and hotels;1,61610392859422e+02;9,80625092058154e+02;1,14265696634306e+03;NA;NA
GHA;SSA;Sub-saharan Africa;1996;Transport, storage and communication;2,25151409843405e+02;1,36549390040052e+03;1,88170525561409e+02;NA;NA
